date,country,daily case,daily deaths,life lost
1/28/21,Chile,4255,134,-134
1/29/21,Chile,4606,83,-83
1/30/21,Chile,4151,82,-82
1/31/21,Chile,4209,113,-113
2/1/21,Chile,3779,85,-85
2/2/21,Chile,3147,22,-22
2/3/21,Chile,2610,17,-17
2/4/21,Chile,3592,155,-155
2/5/21,Chile,3782,77,-77
2/6/21,Chile,4063,87,-87
2/7/21,Chile,3804,79,-79
2/8/21,Chile,3464,82,-82
2/9/21,Chile,2839,28,-28
2/10/21,Chile,2387,21,-21
2/11/21,Chile,3731,157,-157
2/12/21,Chile,4164,83,-83
2/13/21,Chile,3925,98,-98
2/14/21,Chile,3813,98,-98
2/15/21,Chile,3332,83,-83
2/16/21,Chile,2498,20,-20
2/17/21,Chile,2275,15,-15
2/18/21,Chile,3828,139,-139
2/19/21,Chile,3797,99,-99
2/20/21,Chile,3906,77,-77
2/21/21,Chile,3615,68,-68
2/22/21,Chile,3549,84,-84
2/23/21,Chile,2308,25,-25
2/24/21,Chile,2555,22,-22
2/25/21,Chile,4472,137,-137
2/26/21,Chile,4585,90,-90
2/27/21,Chile,4489,76,-76
2/28/21,Chile,3207,96,-96
3/1/21,Chile,5145,88,-88
3/2/21,Chile,2742,24,-24
3/3/21,Chile,3040,20,-20
3/4/21,Chile,4567,134,-134
3/5/21,Chile,5331,90,-90
3/6/21,Chile,5033,80,-80
3/7/21,Chile,5302,69,-69
3/8/21,Chile,4748,86,-86
3/9/21,Chile,3531,19,-19
3/10/21,Chile,3885,24,-24
3/11/21,Chile,5563,156,-156
3/12/21,Chile,5973,89,-89
3/13/21,Chile,5894,123,-123
3/14/21,Chile,5731,100,-100
3/15/21,Chile,5121,98,-98
3/16/21,Chile,4551,17,-17
3/17/21,Chile,3430,27,-27
3/18/21,Chile,7257,172,-172
3/19/21,Chile,6584,99,-99
3/20/21,Chile,7036,93,-93
3/21/21,Chile,6850,99,-99
3/22/21,Chile,6155,80,-80
3/23/21,Chile,4864,25,-25
3/24/21,Chile,4825,18,-18
3/25/21,Chile,7060,122,-122
3/26/21,Chile,7478,63,-63
3/27/21,Chile,7592,66,-66
3/28/21,Chile,7330,101,-101
3/29/21,Chile,7241,316,-316
3/30/21,Chile,5008,37,-37
3/31/21,Chile,6046,28,-28
4/1/21,Chile,7868,193,-193
4/2/21,Chile,8079,93,-93
4/3/21,Chile,7993,103,-103
4/4/21,Chile,7307,120,-120
4/5/21,Chile,5827,33,-33
4/6/21,Chile,5168,57,-57
4/7/21,Chile,5242,62,-62
4/8/21,Chile,8248,183,-183
4/9/21,Chile,9151,129,-129
4/10/21,Chile,8101,105,-105
4/11/21,Chile,7977,133,-133
4/12/21,Chile,6421,137,-137
4/13/21,Chile,5790,35,-35
4/14/21,Chile,5557,30,-30
4/15/21,Chile,7431,218,-218
4/16/21,Chile,7613,157,-157
4/17/21,Chile,8037,132,-132
4/18/21,Chile,7370,122,-122
4/19/21,Chile,6622,100,-100
4/20/21,Chile,4849,40,-40
4/21/21,Chile,5214,36,-36
4/22/21,Chile,6917,179,-179
4/23/21,Chile,7582,109,-109
4/24/21,Chile,6909,101,-101
4/25/21,Chile,6725,114,-114
4/26/21,Chile,6078,119,-119
4/27/21,Chile,4158,45,-45
4/28/21,Chile,4499,53,-53
4/29/21,Chile,6720,174,-174
4/30/21,Chile,7254,106,-106
5/1/21,Chile,5510,104,-104
5/2/21,Chile,7165,104,-104
5/3/21,Chile,4895,98,-98
5/4/21,Chile,3249,37,-37
5/5/21,Chile,3885,30,-30
5/6/21,Chile,6299,169,-169
5/7/21,Chile,6530,109,-109
5/8/21,Chile,6198,97,-97
5/9/21,Chile,5493,117,-117
5/10/21,Chile,5339,100,-100
5/11/21,Chile,3738,38,-38
5/12/21,Chile,3902,28,-28
5/13/21,Chile,6153,136,-136
5/14/21,Chile,6915,127,-127
5/15/21,Chile,6736,87,-87
5/16/21,Chile,6296,98,-98
5/17/21,Chile,5548,102,-102
5/18/21,Chile,3766,31,-31
5/19/21,Chile,4767,32,-32
5/20/21,Chile,7682,172,-172
5/21/21,Chile,7602,121,-121
5/22/21,Chile,7500,96,-96
5/23/21,Chile,6505,132,-132
5/24/21,Chile,5343,30,-30
5/25/21,Chile,4160,37,-37
5/26/21,Chile,5197,39,-39
5/27/21,Chile,8105,185,-185
5/28/21,Chile,8658,119,-119
5/29/21,Chile,8216,119,-119
5/30/21,Chile,7910,121,-121
5/31/21,Chile,6839,132,-132
6/1/21,Chile,5011,44,-44
6/2/21,Chile,5616,41,-41
6/3/21,Chile,8128,213,-213
6/4/21,Chile,8245,98,-98
6/5/21,Chile,8920,120,-120
6/6/21,Chile,7690,121,-121
6/7/21,Chile,6928,121,-121
6/8/21,Chile,5533,46,-46
6/9/21,Chile,5351,37,-37
6/10/21,Chile,7709,198,-198
6/11/21,Chile,7942,133,-133
6/12/21,Chile,7573,107,-107
6/13/21,Chile,7481,128,-128
6/14/21,Chile,6190,97,-97
6/15/21,Chile,4576,61,-61
6/16/21,Chile,4322,57,-57
6/17/21,Chile,6670,218,-218
6/18/21,Chile,6770,119,-119
6/19/21,Chile,6274,133,-133
6/20/21,Chile,5743,121,-121
6/21/21,Chile,5205,132,-132
6/22/21,Chile,3710,45,-45
6/23/21,Chile,2476,56,-56
6/24/21,Chile,3463,51,-51
6/25/21,Chile,5599,215,-215
6/26/21,Chile,5171,151,-151
6/27/21,Chile,4461,135,-135
6/28/21,Chile,4034,156,-156
6/29/21,Chile,2637,35,-35
6/30/21,Chile,2128,56,-56
7/1/21,Chile,2655,43,-43
7/2/21,Chile,4056,221,-221
7/3/21,Chile,3848,164,-164
7/4/21,Chile,3323,130,-130
7/5/21,Chile,2824,146,-146
7/6/21,Chile,1857,39,-39
7/7/21,Chile,1871,40,-40
7/8/21,Chile,3255,186,-186
7/9/21,Chile,2800,122,-122
7/10/21,Chile,2769,131,-131
7/11/21,Chile,2318,110,-110
7/12/21,Chile,2145,103,-103
7/13/21,Chile,1264,36,-36
7/14/21,Chile,1243,33,-33
7/15/21,Chile,2366,158,-158
7/16/21,Chile,2053,102,-102
7/17/21,Chile,1932,94,-94
7/18/21,Chile,1398,111,-111
7/19/21,Chile,1004,25,-25
7/20/21,Chile,975,30,-30
7/21/21,Chile,996,42,-42
7/22/21,Chile,1859,181,-181
7/23/21,Chile,1645,83,-83
7/24/21,Chile,1391,83,-83
7/25/21,Chile,1428,68,-68
7/26/21,Chile,1168,93,-93
7/27/21,Chile,745,32,-32
7/28/21,Chile,827,25,-25
7/29/21,Chile,1371,119,-119
7/30/21,Chile,1341,71,-71
7/31/21,Chile,1142,82,-82
8/1/21,Chile,1171,80,-80
8/2/21,Chile,910,88,-88
8/3/21,Chile,605,24,-24
8/4/21,Chile,726,31,-31
8/5/21,Chile,1206,135,-135
8/6/21,Chile,1182,74,-74
8/7/21,Chile,938,71,-71
8/8/21,Chile,854,65,-65
8/9/21,Chile,953,91,-91
8/10/21,Chile,507,31,-31
8/11/21,Chile,644,19,-19
8/12/21,Chile,1128,86,-86
8/13/21,Chile,833,44,-44
8/14/21,Chile,865,44,-44
8/15/21,Chile,899,49,-49
8/16/21,Chile,740,40,-40
8/17/21,Chile,398,18,-18
8/18/21,Chile,501,18,-18
8/19/21,Chile,858,68,-68
8/20/21,Chile,752,42,-42
8/21/21,Chile,712,39,-39
8/22/21,Chile,663,45,-45
8/23/21,Chile,578,38,-38
8/24/21,Chile,380,13,-13
8/25/21,Chile,399,17,-17
8/26/21,Chile,785,60,-60
8/27/21,Chile,669,29,-29
8/28/21,Chile,607,34,-34
8/29/21,Chile,595,44,-44
8/30/21,Chile,501,38,-38
8/31/21,Chile,345,14,-14
9/1/21,Chile,448,8,-8
9/2/21,Chile,575,50,-50
9/3/21,Chile,494,46,-46
9/4/21,Chile,474,26,-26
9/5/21,Chile,425,23,-23
9/6/21,Chile,435,18,-18
9/7/21,Chile,265,7,-7
9/8/21,Chile,355,7,-7
9/9/21,Chile,500,37,-37
9/10/21,Chile,510,19,-19
9/11/21,Chile,474,23,-23
9/12/21,Chile,441,31,-31
9/13/21,Chile,469,21,-21
9/14/21,Chile,292,0,0
9/15/21,Chile,401,8,-8
9/16/21,Chile,587,32,-32
9/17/21,Chile,583,25,-25
9/18/21,Chile,591,21,-21
9/19/21,Chile,475,20,-20
9/20/21,Chile,277,8,-8
9/21/21,Chile,280,7,-7
9/22/21,Chile,524,5,-5
9/23/21,Chile,859,31,-31
9/24/21,Chile,829,13,-13
9/25/21,Chile,747,9,-9
9/26/21,Chile,765,8,-8
9/27/21,Chile,614,5,-5
9/28/21,Chile,431,4,-4
9/29/21,Chile,611,6,-6
9/30/21,Chile,858,13,-13
10/1/21,Chile,807,8,-8
10/2/21,Chile,813,8,-8
10/3/21,Chile,718,10,-10
10/4/21,Chile,654,6,-6
10/5/21,Chile,493,6,-6
10/6/21,Chile,695,6,-6
10/7/21,Chile,942,243,-243
10/8/21,Chile,986,0,0
10/9/21,Chile,998,12,-12
10/10/21,Chile,1063,10,-10
10/11/21,Chile,950,7,-7
10/12/21,Chile,609,3,-3
1/22/20,China,548,17,-17
1/23/20,China,95,1,-1
1/24/20,China,277,8,-8
1/25/20,China,486,16,-16
1/26/20,China,669,14,-14
1/27/20,China,802,26,-26
1/28/20,China,2632,49,-49
1/29/20,China,578,2,-2
1/30/20,China,2054,38,-38
1/31/20,China,1661,42,-42
2/1/20,China,2089,46,-46
2/2/20,China,4739,102,-102
2/3/20,China,3086,64,-64
2/4/20,China,3991,66,-66
2/5/20,China,3733,72,-72
2/6/20,China,3147,70,-70
2/7/20,China,3523,85,-85
2/8/20,China,2704,87,-87
2/9/20,China,3015,100,-100
2/10/20,China,2525,107,-107
2/11/20,China,2032,100,-100
2/12/20,China,373,5,-5
2/13/20,China,15136,252,-252
2/14/20,China,6463,152,-152
2/15/20,China,2055,142,-142
2/16/20,China,2100,103,-103
2/17/20,China,1921,98,-98
2/18/20,China,1777,139,-139
2/19/20,China,408,113,-113
2/20/20,China,458,122,-122
2/21/20,China,473,0,0
2/22/20,China,1451,205,-205
2/23/20,China,21,2,-2
2/24/20,China,219,150,-150
2/25/20,China,513,70,-70
2/26/20,China,412,52,-52
2/27/20,China,434,29,-29
2/28/20,China,328,44,-44
2/29/20,China,428,47,-47
3/1/20,China,576,35,-35
3/2/20,China,204,42,-42
3/3/20,China,125,33,-33
3/4/20,China,125,36,-36
3/5/20,China,151,32,-32
3/6/20,China,153,29,-29
3/7/20,China,80,28,-28
3/8/20,China,53,28,-28
3/9/20,China,37,23,-23
3/10/20,China,27,16,-16
3/11/20,China,34,22,-22
3/12/20,China,11,11,-11
3/13/20,China,13,8,-8
3/14/20,China,32,13,-13
3/15/20,China,26,10,-10
3/16/20,China,30,14,-14
3/17/20,China,25,13,-13
3/18/20,China,44,11,-11
3/19/20,China,54,8,-8
3/20/20,China,94,4,-4
3/21/20,China,55,6,-6
3/22/20,China,130,15,-15
3/23/20,China,63,0,0
3/24/20,China,93,7,-7
3/25/20,China,70,4,-4
3/26/20,China,121,6,-6
3/27/20,China,115,5,-5
3/28/20,China,102,3,-3
3/29/20,China,123,5,-5
3/30/20,China,76,4,-4
3/31/20,China,81,1,-1
4/1/20,China,82,7,-7
4/2/20,China,71,6,-6
4/3/20,China,79,4,-4
4/4/20,China,32,4,-4
4/5/20,China,59,3,-3
4/6/20,China,63,2,-2
4/7/20,China,53,0,0
4/8/20,China,91,2,-2
4/9/20,China,74,2,-2
4/10/20,China,58,1,-1
4/11/20,China,73,3,-3
4/12/20,China,120,0,0
4/13/20,China,79,2,-2
4/14/20,China,93,0,0
4/15/20,China,50,1,-1
4/16/20,China,47,0,0
4/17/20,China,357,1290,-1290
4/18/20,China,27,0,0
4/19/20,China,18,0,0
4/20/20,China,12,0,0
4/21/20,China,36,0,0
4/22/20,China,15,0,0
4/23/20,China,16,0,0
4/24/20,China,15,0,0
4/25/20,China,10,0,0
4/26/20,China,3,1,-1
4/27/20,China,6,0,0
4/28/20,China,22,0,0
4/29/20,China,4,0,0
4/30/20,China,12,0,0
5/1/20,China,3,0,0
5/2/20,China,0,0,0
5/3/20,China,5,0,0
5/4/20,China,2,0,0
5/5/20,China,2,0,0
5/6/20,China,2,0,0
5/7/20,China,5,0,0
5/8/20,China,1,0,0
5/9/20,China,14,0,0
5/10/20,China,20,0,0
5/11/20,China,1,0,0
5/12/20,China,7,0,0
5/13/20,China,6,0,0
5/14/20,China,5,0,0
5/15/20,China,9,0,0
5/16/20,China,6,1,-1
5/17/20,China,10,0,0
5/18/20,China,9,0,0
5/19/20,China,0,0,0
5/20/20,China,0,0,0
5/21/20,China,0,0,0
5/22/20,China,18,0,0
5/23/20,China,3,0,0
5/24/20,China,11,0,0
5/25/20,China,7,0,0
5/26/20,China,1,0,0
5/27/20,China,3,0,0
5/28/20,China,0,0,0
5/29/20,China,17,0,0
5/30/20,China,5,0,0
5/31/20,China,18,0,0
6/1/20,China,8,0,0
6/2/20,China,7,0,0
6/3/20,China,-1,0,0
6/4/20,China,11,0,0
6/5/20,China,6,0,0
6/6/20,China,9,0,0
6/7/20,China,5,0,0
6/8/20,China,4,0,0
6/9/20,China,3,0,0
6/10/20,China,11,0,0
6/11/20,China,7,0,0
6/12/20,China,12,0,0
6/13/20,China,58,0,0
6/14/20,China,49,0,0
6/15/20,China,43,0,0
6/16/20,China,44,0,0
6/17/20,China,36,0,0
6/18/20,China,36,0,0
6/19/20,China,0,0,0
6/20/20,China,59,1,-1
6/21/20,China,19,0,0
6/22/20,China,52,0,0
6/23/20,China,29,1,-1
6/24/20,China,20,0,0
6/25/20,China,28,1,-1
6/26/20,China,24,0,0
6/27/20,China,18,0,0
6/28/20,China,14,0,0
6/29/20,China,23,0,0
6/30/20,China,5,0,0
7/1/20,China,31,0,0
7/2/20,China,14,0,0
7/3/20,China,8,0,0
7/4/20,China,19,0,0
7/5/20,China,14,0,0
7/6/20,China,18,0,0
7/7/20,China,28,0,0
7/8/20,China,33,0,0
7/9/20,China,42,0,0
7/10/20,China,0,0,0
7/11/20,China,79,0,0
7/12/20,China,46,0,0
7/13/20,China,0,0,0
7/14/20,China,109,1,-1
7/15/20,China,20,2,-2
7/16/20,China,81,0,0
7/17/20,China,75,1,-1
7/18/20,China,16,1,-1
7/19/20,China,85,0,0
7/20/20,China,119,0,0
7/21/20,China,86,2,-2
7/22/20,China,198,0,0
7/23/20,China,139,1,-1
7/24/20,China,157,1,-1
7/25/20,China,179,2,-2
7/26/20,China,189,0,0
7/27/20,China,213,4,-4
7/28/20,China,207,1,-1
7/29/20,China,223,1,-1
7/30/20,China,276,1,-1
7/31/20,China,166,2,-2
8/1/20,China,172,6,-6
8/2/20,China,158,2,-2
8/3/20,China,114,3,-3
8/4/20,China,107,4,-4
8/5/20,China,122,1,-1
8/6/20,China,132,3,-3
8/7/20,China,120,1,-1
8/8/20,China,92,0,0
8/9/20,China,121,5,-5
8/10/20,China,113,3,-3
8/11/20,China,52,4,-4
8/12/20,China,87,4,-4
8/13/20,China,99,3,-3
8/14/20,China,70,1,-1
8/15/20,China,65,2,-2
8/16/20,China,96,0,0
8/17/20,China,66,0,0
8/18/20,China,53,2,-2
8/19/20,China,33,1,-1
8/20/20,China,40,3,-3
8/21/20,China,49,0,0
8/22/20,China,38,2,-2
8/23/20,China,41,0,0
8/24/20,China,23,0,0
8/25/20,China,34,1,-1
8/26/20,China,32,1,-1
8/27/20,China,30,2,-2
8/28/20,China,22,3,-3
8/29/20,China,27,3,-3
8/30/20,China,32,1,-1
8/31/20,China,19,1,-1
9/1/20,China,19,1,-1
9/2/20,China,20,3,-3
9/3/20,China,33,1,-1
9/4/20,China,22,0,0
9/5/20,China,17,0,0
9/6/20,China,33,2,-2
9/7/20,China,20,2,-2
9/8/20,China,9,1,-1
9/9/20,China,13,0,0
9/10/20,China,27,0,0
9/11/20,China,18,0,0
9/12/20,China,23,1,-1
9/13/20,China,29,0,0
9/14/20,China,22,1,-1
9/15/20,China,16,1,-1
9/16/20,China,18,0,0
9/17/20,China,41,0,0
9/18/20,China,17,1,-1
9/19/20,China,23,0,0
9/20/20,China,35,0,0
9/21/20,China,12,0,0
9/22/20,China,18,0,0
9/23/20,China,10,1,-1
9/24/20,China,15,0,0
9/25/20,China,17,1,-1
9/26/20,China,15,0,0
9/27/20,China,27,0,0
9/28/20,China,22,0,0
9/29/20,China,23,0,0
9/30/20,China,17,0,0
10/1/20,China,22,0,0
10/2/20,China,17,0,0
10/3/20,China,20,0,0
10/4/20,China,25,0,0
10/5/20,China,23,0,0
10/6/20,China,15,0,0
10/7/20,China,20,0,0
10/8/20,China,41,0,0
10/9/20,China,23,0,0
10/10/20,China,27,0,0
10/11/20,China,34,0,0
10/12/20,China,18,0,0
10/13/20,China,28,0,0
10/14/20,China,11,0,0
10/15/20,China,36,0,0
10/16/20,China,20,0,0
10/17/20,China,30,0,0
10/18/20,China,17,0,0
10/19/20,China,34,0,0
10/20/20,China,16,0,0
10/21/20,China,22,0,0
10/22/20,China,29,0,0
10/23/20,China,35,0,0
10/24/20,China,20,0,0
10/25/20,China,23,0,0
10/26/20,China,24,0,0
10/27/20,China,47,0,0
10/28/20,China,49,0,0
10/29/20,China,28,0,0
10/30/20,China,40,0,0
10/31/20,China,27,0,0
11/1/20,China,31,0,0
11/2/20,China,55,0,0
11/3/20,China,26,0,0
11/4/20,China,31,1,-1
11/5/20,China,43,1,-1
11/6/20,China,39,0,0
11/7/20,China,31,0,0
11/8/20,China,43,0,0
11/9/20,China,28,0,0
11/10/20,China,26,1,-1
11/11/20,China,33,0,0
11/12/20,China,31,0,0
11/13/20,China,24,0,0
11/14/20,China,21,0,0
11/15/20,China,22,0,0
11/16/20,China,22,0,0
11/17/20,China,13,0,0
11/18/20,China,21,0,0
11/19/20,China,29,0,0
11/20/20,China,42,0,0
11/21/20,China,60,0,0
11/22/20,China,79,0,0
11/23/20,China,95,0,0
11/24/20,China,85,0,0
11/25/20,China,106,0,0
11/26/20,China,86,0,0
11/27/20,China,98,0,0
11/28/20,China,95,1,-1
11/29/20,China,133,0,0
11/30/20,China,88,0,0
12/1/20,China,91,0,0
12/2/20,China,120,1,-1
12/3/20,China,108,1,-1
12/4/20,China,127,1,-1
12/5/20,China,119,0,0
12/6/20,China,110,0,0
12/7/20,China,93,0,0
12/8/20,China,112,0,0
12/9/20,China,116,2,-2
12/10/20,China,127,0,0
12/11/20,China,99,0,0
12/12/20,China,93,1,-1
12/13/20,China,111,2,-2
12/14/20,China,99,3,-3
12/15/20,China,110,3,-3
12/16/20,China,89,0,0
12/17/20,China,108,2,-2
12/18/20,China,87,4,-4
12/19/20,China,132,0,0
12/20/20,China,97,1,-1
12/21/20,China,100,1,-1
12/22/20,China,78,1,-1
12/23/20,China,70,1,-1
12/24/20,China,85,2,-2
12/25/20,China,77,1,-1
12/26/20,China,81,0,0
12/27/20,China,91,1,-1
12/28/20,China,88,4,-4
12/29/20,China,77,2,-2
12/30/20,China,79,4,-4
12/31/20,China,87,1,-1
1/1/21,China,60,0,0
1/2/21,China,63,2,-2
1/3/21,China,74,0,0
1/4/21,China,86,3,-3
1/5/21,China,64,0,0
1/6/21,China,88,1,-1
1/7/21,China,86,0,0
1/8/21,China,78,1,-1
1/9/21,China,128,2,-2
1/10/21,China,134,1,-1
1/11/21,China,96,1,-1
1/12/21,China,175,1,-1
1/13/21,China,180,2,-2
1/14/21,China,173,0,0
1/15/21,China,168,0,0
1/16/21,China,159,1,-1
1/17/21,China,164,0,0
1/18/21,China,225,1,-1
1/19/21,China,159,2,-2
1/20/21,China,221,1,-1
1/21/21,China,242,2,-2
1/22/21,China,100,0,0
1/23/21,China,161,0,0
1/24/21,China,200,1,-1
1/25/21,China,155,3,-3
1/26/21,China,139,2,-2
1/27/21,China,114,2,-2
1/28/21,China,91,2,-2
1/29/21,China,102,1,-1
1/30/21,China,120,1,-1
1/31/21,China,95,2,-2
2/1/21,China,64,1,-1
2/2/21,China,50,2,-2
2/3/21,China,49,1,-1
2/4/21,China,42,1,-1
2/5/21,China,50,0,0
2/6/21,China,30,0,0
2/7/21,China,41,0,0
2/8/21,China,46,0,0
2/9/21,China,40,2,-2
2/10/21,China,19,1,-1
2/11/21,China,33,2,-2
2/12/21,China,32,1,-1
2/13/21,China,19,1,-1
2/14/21,China,21,0,0
2/15/21,China,25,0,0
2/16/21,China,15,2,-2
2/17/21,China,27,2,-2
2/18/21,China,18,0,0
2/19/21,China,21,0,0
2/20/21,China,22,0,0
2/21/21,China,31,0,0
2/22/21,China,26,0,0
2/23/21,China,24,0,0
2/24/21,China,24,1,-1
2/25/21,China,19,0,0
2/26/21,China,34,0,0
2/27/21,China,39,0,0
2/28/21,China,41,1,-1
3/1/21,China,25,1,-1
3/2/21,China,23,0,0
3/3/21,China,24,0,0
3/4/21,China,18,1,-1
3/5/21,China,21,0,0
3/6/21,China,21,1,-1
3/7/21,China,35,0,0
3/8/21,China,17,0,0
3/9/21,China,26,0,0
3/10/21,China,19,1,-1
3/11/21,China,31,0,0
3/12/21,China,67,0,0
3/13/21,China,57,0,0
3/14/21,China,29,0,0
3/15/21,China,43,0,0
3/16/21,China,22,0,0
3/17/21,China,17,0,0
3/18/21,China,21,0,0
3/19/21,China,17,0,0
3/20/21,China,20,0,0
3/21/21,China,15,0,0
3/22/21,China,27,0,0
3/23/21,China,22,1,-1
3/24/21,China,21,0,0
3/25/21,China,20,0,0
3/26/21,China,23,1,-1
3/27/21,China,17,0,0
3/28/21,China,13,0,0
3/29/21,China,16,0,0
3/30/21,China,18,0,0
3/31/21,China,22,0,0
4/1/21,China,22,0,0
4/2/21,China,45,0,0
4/3/21,China,22,0,0
4/4/21,China,40,0,0
4/5/21,China,40,0,0
4/6/21,China,19,0,0
4/7/21,China,33,0,0
4/8/21,China,31,0,0
4/9/21,China,28,2,-2
4/10/21,China,15,0,0
4/11/21,China,29,0,0
4/12/21,China,22,0,0
4/13/21,China,25,1,-1
4/14/21,China,15,1,-1
4/15/21,China,17,0,0
4/16/21,China,32,0,0
4/17/21,China,34,0,0
4/18/21,China,41,0,0
4/19/21,China,22,0,0
4/20/21,China,29,0,0
4/21/21,China,7,0,0
4/22/21,China,33,0,0
4/23/21,China,18,0,0
4/24/21,China,16,0,0
4/25/21,China,17,0,0
4/26/21,China,15,0,0
4/27/21,China,20,0,0
4/28/21,China,27,0,0
4/29/21,China,28,0,0
4/30/21,China,20,0,0
5/1/21,China,23,1,-1
5/2/21,China,13,0,0
5/3/21,China,19,0,0
5/4/21,China,11,0,0
5/5/21,China,11,0,0
5/6/21,China,15,0,0
5/7/21,China,10,0,0
5/8/21,China,17,0,0
5/9/21,China,12,0,0
5/10/21,China,18,0,0
5/11/21,China,17,0,0
5/12/21,China,11,0,0
5/13/21,China,10,0,0
5/14/21,China,15,0,0
5/15/21,China,21,0,0
5/16/21,China,29,0,0
5/17/21,China,23,0,0
5/18/21,China,15,0,0
5/19/21,China,13,0,0
5/20/21,China,25,0,0
5/21/21,China,11,0,0
5/22/21,China,20,0,0
5/23/21,China,20,0,0
5/24/21,China,17,0,0
5/25/21,China,15,0,0
5/26/21,China,20,0,0
5/27/21,China,7,0,0
5/28/21,China,16,0,0
5/29/21,China,12,0,0
5/30/21,China,27,0,0
5/31/21,China,27,0,0
6/1/21,China,31,0,0
6/2/21,China,24,0,0
6/3/21,China,25,0,0
6/4/21,China,25,0,0
6/5/21,China,31,0,0
6/6/21,China,26,0,0
6/7/21,China,40,0,0
6/8/21,China,19,0,0
6/9/21,China,26,0,0
6/10/21,China,24,0,0
6/11/21,China,35,0,0
6/12/21,China,37,0,0
6/13/21,China,23,0,0
6/14/21,China,21,0,0
6/15/21,China,23,0,0
6/16/21,China,20,0,0
6/17/21,China,23,0,0
6/18/21,China,34,0,0
6/19/21,China,24,0,0
6/20/21,China,18,0,0
6/21/21,China,28,0,0
6/22/21,China,31,0,0
6/23/21,China,18,0,0
6/24/21,China,31,0,0
6/25/21,China,29,1,-1
6/26/21,China,16,0,0
6/27/21,China,28,0,0
6/28/21,China,21,0,0
6/29/21,China,10,1,-1
6/30/21,China,14,0,0
7/1/21,China,22,0,0
7/2/21,China,34,0,0
7/3/21,China,16,0,0
7/4/21,China,25,0,0
7/5/21,China,24,1,-1
7/6/21,China,58,0,0
7/7/21,China,18,0,0
7/8/21,China,26,0,0
7/9/21,China,27,0,0
7/10/21,China,1,0,0
7/11/21,China,52,0,0
7/12/21,China,29,0,0
7/13/21,China,25,0,0
7/14/21,China,31,0,0
7/15/21,China,36,0,0
7/16/21,China,31,0,0
7/17/21,China,33,0,0
7/18/21,China,33,0,0
7/19/21,China,65,0,0
7/20/21,China,7,0,0
7/21/21,China,78,0,0
7/22/21,China,49,0,0
7/23/21,China,74,3,-3
7/24/21,China,-1,0,0
7/25/21,China,80,0,0
7/26/21,China,71,0,0
7/27/21,China,87,0,0
7/28/21,China,50,0,0
7/29/21,China,68,0,0
7/30/21,China,55,0,0
7/31/21,China,77,0,0
8/1/21,China,99,0,0
8/2/21,China,93,0,0
8/3/21,China,104,0,0
8/4/21,China,87,0,0
8/5/21,China,130,0,0
8/6/21,China,109,0,0
8/7/21,China,103,0,0
8/8/21,China,127,0,0
8/9/21,China,145,0,0
8/10/21,China,115,0,0
8/11/21,China,82,0,0
8/12/21,China,104,0,0
8/13/21,China,71,0,0
8/14/21,China,55,0,0
8/15/21,China,52,0,0
8/16/21,China,45,0,0
8/17/21,China,31,0,0
8/18/21,China,49,0,0
8/19/21,China,38,0,0
8/20/21,China,22,0,0
8/21/21,China,35,0,0
8/22/21,China,26,0,0
8/23/21,China,40,0,0
8/24/21,China,27,0,0
8/25/21,China,31,0,0
8/26/21,China,35,0,0
8/27/21,China,38,0,0
8/28/21,China,39,0,0
8/29/21,China,30,0,0
8/30/21,China,40,0,0
8/31/21,China,21,0,0
9/1/21,China,29,0,0
9/2/21,China,28,0,0
9/3/21,China,27,0,0
9/4/21,China,29,0,0
9/5/21,China,26,0,0
9/6/21,China,38,0,0
9/7/21,China,25,0,0
9/8/21,China,30,0,0
9/9/21,China,19,0,0
9/10/21,China,30,0,0
9/11/21,China,50,0,0
9/12/21,China,52,0,0
9/13/21,China,93,1,-1
9/14/21,China,75,0,0
9/15/21,China,81,0,0
9/16/21,China,84,0,0
9/17/21,China,49,0,0
9/18/21,China,71,0,0
9/19/21,China,52,0,0
9/20/21,China,77,0,0
9/21/21,China,42,0,0
9/22/21,China,44,0,0
9/23/21,China,56,0,0
9/24/21,China,47,0,0
9/25/21,China,39,0,0
9/26/21,China,43,0,0
9/27/21,China,35,0,0
9/28/21,China,42,0,0
9/29/21,China,27,0,0
9/30/21,China,37,0,0
10/1/21,China,45,0,0
10/2/21,China,33,0,0
10/3/21,China,27,0,0
10/4/21,China,33,0,0
10/5/21,China,34,0,0
10/6/21,China,32,0,0
10/7/21,China,29,0,0
10/8/21,China,21,0,0
10/9/21,China,32,0,0
10/10/21,China,25,0,0
10/11/21,China,19,0,0
10/12/21,China,26,0,0
1/22/20,Ireland,0,0,0
1/23/20,Ireland,0,0,0
1/24/20,Ireland,0,0,0
1/25/20,Ireland,0,0,0
1/26/20,Ireland,0,0,0
1/27/20,Ireland,0,0,0
1/28/20,Ireland,0,0,0
1/29/20,Ireland,0,0,0
1/30/20,Ireland,0,0,0
1/31/20,Ireland,0,0,0
2/1/20,Ireland,0,0,0
2/2/20,Ireland,0,0,0
2/3/20,Ireland,0,0,0
2/4/20,Ireland,0,0,0
2/5/20,Ireland,0,0,0
2/6/20,Ireland,0,0,0
2/7/20,Ireland,0,0,0
2/8/20,Ireland,0,0,0
2/9/20,Ireland,0,0,0
2/10/20,Ireland,0,0,0
