date,country,daily case,daily deaths,life lost
2020-01-28,Ireland,0,0,0
2020-01-29,Ireland,0,0,0
2020-01-30,Ireland,0,0,0
2020-01-31,Ireland,0,0,0
2020-02-01,Ireland,0,0,0
2020-02-02,Ireland,0,0,0
2020-02-03,Ireland,0,0,0
2020-02-04,Ireland,0,0,0
2020-02-05,Ireland,0,0,0
2020-02-06,Ireland,0,0,0
2020-02-07,Ireland,0,0,0
2020-02-08,Ireland,0,0,0
2020-02-09,Ireland,0,0,0
2020-02-10,Ireland,0,0,0
2020-02-11,Ireland,0,0,0
2020-02-12,Ireland,0,0,0
2020-02-13,Ireland,0,0,0
2020-02-14,Ireland,0,0,0
2020-02-15,Ireland,0,0,0
2020-02-16,Ireland,0,0,0
2020-02-17,Ireland,0,0,0
2020-02-18,Ireland,0,0,0
2020-02-19,Ireland,0,0,0
2020-02-20,Ireland,0,0,0
2020-02-21,Ireland,0,0,0
2020-02-22,Ireland,0,0,0
2020-02-23,Ireland,0,0,0
2020-02-24,Ireland,0,0,0
2020-02-25,Ireland,0,0,0
2020-02-26,Ireland,0,0,0
2020-02-27,Ireland,0,0,0
2020-02-28,Ireland,0,0,0
2020-02-29,Ireland,1,0,0
2020-03-01,Ireland,0,0,0
2020-03-02,Ireland,0,0,0
2020-03-03,Ireland,1,0,0
2020-03-04,Ireland,4,0,0
2020-03-05,Ireland,0,0,0
2020-03-06,Ireland,12,0,0
2020-03-07,Ireland,0,0,0
2020-03-08,Ireland,1,0,0
2020-03-09,Ireland,2,0,0
2020-03-10,Ireland,13,0,0
2020-03-11,Ireland,9,1,-1
2020-03-12,Ireland,0,0,0
2020-03-13,Ireland,47,0,0
2020-03-14,Ireland,39,1,-1
2020-03-15,Ireland,0,0,0
2020-03-16,Ireland,40,0,0
2020-03-17,Ireland,54,0,0
2020-03-18,Ireland,69,0,0
2020-03-19,Ireland,265,1,-1
2020-03-20,Ireland,126,0,0
2020-03-21,Ireland,102,0,0
2020-03-22,Ireland,121,1,-1
2020-03-23,Ireland,219,2,-2
2020-03-24,Ireland,204,1,-1
2020-03-25,Ireland,235,2,-2
2020-03-26,Ireland,255,10,-10
2020-03-27,Ireland,302,3,-3
2020-03-28,Ireland,294,14,-14
2020-03-29,Ireland,200,10,-10
2020-03-30,Ireland,295,8,-8
2020-03-31,Ireland,325,17,-17
2020-04-01,Ireland,212,14,-14
2020-04-02,Ireland,402,13,-13
2020-04-03,Ireland,424,22,-22
2020-04-04,Ireland,331,17,-17
2020-04-05,Ireland,390,21,-21
2020-04-06,Ireland,370,16,-16
2020-04-07,Ireland,345,36,-36
2020-04-08,Ireland,365,25,-25
2020-04-09,Ireland,500,28,-28
2020-04-10,Ireland,1515,24,-24
2020-04-11,Ireland,839,33,-33
2020-04-12,Ireland,727,14,-14
2020-04-13,Ireland,992,31,-31
2020-04-14,Ireland,832,41,-41
2020-04-15,Ireland,1068,38,-38
2020-04-16,Ireland,724,42,-42
2020-04-17,Ireland,709,44,-44
2020-04-18,Ireland,778,41,-41
2020-04-19,Ireland,493,39,-39
2020-04-20,Ireland,401,77,-77
2020-04-21,Ireland,388,43,-43
2020-04-22,Ireland,631,39,-39
2020-04-23,Ireland,936,25,-25
2020-04-24,Ireland,577,220,-220
2020-04-25,Ireland,377,49,-49
2020-04-26,Ireland,701,24,-24
2020-04-27,Ireland,386,15,-15
2020-04-28,Ireland,229,57,-57
2020-04-29,Ireland,376,31,-31
2020-04-30,Ireland,359,42,-42
2020-05-01,Ireland,221,33,-33
2020-05-02,Ireland,343,21,-21
2020-05-03,Ireland,330,17,-17
2020-05-04,Ireland,266,16,-16
2020-05-05,Ireland,211,20,-20
2020-05-06,Ireland,265,36,-36
2020-05-07,Ireland,137,28,-28
2020-05-08,Ireland,156,26,-26
2020-05-09,Ireland,219,17,-17
2020-05-10,Ireland,236,12,-12
2020-05-11,Ireland,139,9,-9
2020-05-12,Ireland,107,21,-21
2020-05-13,Ireland,159,9,-9
2020-05-14,Ireland,426,9,-9
2020-05-15,Ireland,129,12,-12
2020-05-16,Ireland,92,15,-15
2020-05-17,Ireland,64,10,-10
2020-05-18,Ireland,88,4,-4
2020-05-19,Ireland,51,14,-14
2020-05-20,Ireland,64,10,-10
2020-05-21,Ireland,76,12,-12
2020-05-22,Ireland,115,9,-9
2020-05-23,Ireland,76,12,-12
2020-05-24,Ireland,57,4,-4
2020-05-25,Ireland,59,0,0
2020-05-26,Ireland,37,9,-9
2020-05-27,Ireland,68,16,-16
2020-05-28,Ireland,38,8,-8
2020-05-29,Ireland,35,6,-6
2020-05-30,Ireland,53,6,-6
2020-05-31,Ireland,61,1,-1
2020-06-01,Ireland,72,0,0
2020-06-02,Ireland,4,8,-8
2020-06-03,Ireland,45,1,-1
2020-06-04,Ireland,31,5,-5
2020-06-05,Ireland,21,6,-6
2020-06-06,Ireland,20,8,-8
2020-06-07,Ireland,18,1,-1
2020-06-08,Ireland,6,4,-4
2020-06-09,Ireland,8,8,-8
2020-06-10,Ireland,16,4,-4
2020-06-11,Ireland,7,8,-8
2020-06-12,Ireland,12,2,-2
2020-06-13,Ireland,45,0,0
2020-06-14,Ireland,8,1,-1
2020-06-15,Ireland,18,0,0
2020-06-16,Ireland,13,3,-3
2020-06-17,Ireland,7,1,-1
2020-06-18,Ireland,14,4,-4
2020-06-19,Ireland,13,0,0
2020-06-20,Ireland,6,1,-1
2020-06-21,Ireland,5,0,0
2020-06-22,Ireland,4,2,-2
2020-06-23,Ireland,8,3,-3
2020-06-24,Ireland,5,6,-6
2020-06-25,Ireland,9,1,-1
2020-06-26,Ireland,9,3,-3
2020-06-27,Ireland,23,4,-4
2020-06-28,Ireland,2,1,-1
2020-06-29,Ireland,23,0,0
2020-06-30,Ireland,11,1,-1
2020-07-01,Ireland,4,2,-2
2020-07-02,Ireland,12,0,0
2020-07-03,Ireland,9,2,-2
2020-07-04,Ireland,11,1,-1
2020-07-05,Ireland,18,0,0
2020-07-06,Ireland,4,0,0
2020-07-07,Ireland,7,1,-1
2020-07-08,Ireland,4,0,0
2020-07-09,Ireland,23,5,-5
2020-07-10,Ireland,24,1,-1
2020-07-11,Ireland,22,2,-2
2020-07-12,Ireland,17,0,0
2020-07-13,Ireland,10,0,0
2020-07-14,Ireland,32,0,0
2020-07-15,Ireland,13,2,-2
2020-07-16,Ireland,15,1,-1
2020-07-17,Ireland,32,3,-3
2020-07-18,Ireland,20,1,-1
2020-07-19,Ireland,10,0,0
2020-07-20,Ireland,6,0,0
2020-07-21,Ireland,36,0,0
2020-07-22,Ireland,17,1,-1
2020-07-23,Ireland,7,9,-9
2020-07-24,Ireland,19,0,0
2020-07-25,Ireland,24,1,-1
2020-07-26,Ireland,12,0,0
2020-07-27,Ireland,11,0,0
2020-07-28,Ireland,37,0,0
2020-07-29,Ireland,13,0,0
2020-07-30,Ireland,85,0,0
2020-07-31,Ireland,38,0,0
2020-08-01,Ireland,44,0,0
2020-08-02,Ireland,53,0,0
2020-08-03,Ireland,46,0,0
2020-08-04,Ireland,45,0,0
2020-08-05,Ireland,50,0,0
2020-08-06,Ireland,69,5,-5
2020-08-07,Ireland,98,4,-4
2020-08-08,Ireland,174,0,0
2020-08-09,Ireland,68,0,0
2020-08-10,Ireland,56,0,0
2020-08-11,Ireland,33,1,-1
2020-08-12,Ireland,37,1,-1
2020-08-13,Ireland,91,0,0
2020-08-14,Ireland,66,0,0
2020-08-15,Ireland,196,0,0
2020-08-16,Ireland,66,0,0
2020-08-17,Ireland,56,0,0
2020-08-18,Ireland,186,1,-1
2020-08-19,Ireland,48,0,0
2020-08-20,Ireland,129,1,-1
2020-08-21,Ireland,79,0,0
2020-08-22,Ireland,153,1,-1
2020-08-23,Ireland,61,0,0
2020-08-24,Ireland,147,0,0
2020-08-25,Ireland,85,0,0
2020-08-26,Ireland,162,0,0
2020-08-27,Ireland,90,0,0
2020-08-28,Ireland,125,0,0
2020-08-29,Ireland,142,0,0
2020-08-30,Ireland,40,0,0
2020-08-31,Ireland,51,0,0
2020-09-01,Ireland,214,0,0
2020-09-02,Ireland,89,0,0
2020-09-03,Ireland,92,0,0
2020-09-04,Ireland,97,0,0
2020-09-05,Ireland,231,0,0
2020-09-06,Ireland,138,0,0
2020-09-07,Ireland,102,0,0
2020-09-08,Ireland,306,1,-1
2020-09-09,Ireland,84,3,-3
2020-09-10,Ireland,196,0,0
2020-09-11,Ireland,211,0,0
2020-09-12,Ireland,159,2,-2
2020-09-13,Ireland,255,1,-1
2020-09-14,Ireland,207,0,0
2020-09-15,Ireland,357,3,-3
2020-09-16,Ireland,250,1,-1
2020-09-17,Ireland,224,1,-1
2020-09-18,Ireland,248,3,-3
2020-09-19,Ireland,267,0,0
2020-09-20,Ireland,395,0,0
2020-09-21,Ireland,188,0,0
2020-09-22,Ireland,323,0,0
2020-09-23,Ireland,231,2,-2
2020-09-24,Ireland,319,3,-3
2020-09-25,Ireland,321,0,0
2020-09-26,Ireland,245,5,-5
2020-09-27,Ireland,430,0,0
2020-09-28,Ireland,387,0,0
2020-09-29,Ireland,363,1,-1
2020-09-30,Ireland,415,1,-1
2020-10-01,Ireland,442,2,-2
2020-10-02,Ireland,466,0,0
2020-10-03,Ireland,605,9,-9
2020-10-04,Ireland,364,0,0
2020-10-05,Ireland,517,0,0
2020-10-06,Ireland,424,1,-1
2020-10-07,Ireland,611,5,-5
2020-10-08,Ireland,502,1,-1
2020-10-09,Ireland,617,4,-4
2020-10-10,Ireland,1011,3,-3
2020-10-11,Ireland,814,2,-2
2020-10-12,Ireland,823,1,-1
2020-10-13,Ireland,808,3,-3
2020-10-14,Ireland,1084,5,-5
2020-10-15,Ireland,1186,3,-3
2020-10-16,Ireland,998,3,-3
2020-10-17,Ireland,1251,8,-8
2020-10-18,Ireland,1284,3,-3
2020-10-19,Ireland,1031,0,0
2020-10-20,Ireland,1263,13,-13
2020-10-21,Ireland,1166,3,-3
2020-10-22,Ireland,1054,3,-3
2020-10-23,Ireland,785,7,-7
2020-10-24,Ireland,847,4,-4
2020-10-25,Ireland,1020,0,0
2020-10-26,Ireland,939,3,-3
2020-10-27,Ireland,700,5,-5
2020-10-28,Ireland,667,6,-6
2020-10-29,Ireland,863,6,-6
2020-10-30,Ireland,762,6,-6
2020-10-31,Ireland,397,5,-5
2020-11-01,Ireland,546,2,-2
2020-11-02,Ireland,748,2,-2
2020-11-03,Ireland,298,5,-5
2020-11-04,Ireland,435,8,-8
2020-11-05,Ireland,563,3,-3
2020-11-06,Ireland,492,7,-7
2020-11-07,Ireland,317,5,-5
2020-11-08,Ireland,539,2,-2
2020-11-09,Ireland,265,1,-1
2020-11-10,Ireland,230,15,-15
2020-11-11,Ireland,358,2,-2
2020-11-12,Ireland,385,0,0
2020-11-13,Ireland,467,7,-7
2020-11-14,Ireland,427,6,-6
2020-11-15,Ireland,377,1,-1
2020-11-16,Ireland,453,5,-5
2020-11-17,Ireland,330,11,-11
2020-11-18,Ireland,372,11,-11
2020-11-19,Ireland,415,4,-4
2020-11-20,Ireland,329,8,-8
2020-11-21,Ireland,341,4,-4
2020-11-22,Ireland,318,1,-1
2020-11-23,Ireland,250,0,0
2020-11-24,Ireland,219,5,-5
2020-11-25,Ireland,257,5,-5
2020-11-26,Ireland,307,3,-3
2020-11-27,Ireland,205,7,-7
2020-11-28,Ireland,243,7,-7
2020-11-29,Ireland,299,2,-2
2020-11-30,Ireland,303,1,-1
2020-12-01,Ireland,254,16,-16
2020-12-02,Ireland,268,5,-5
2020-12-03,Ireland,162,6,-6
2020-12-04,Ireland,263,6,-6
2020-12-05,Ireland,457,13,-13
2020-12-06,Ireland,298,0,0
2020-12-07,Ireland,222,0,0
2020-12-08,Ireland,214,0,0
2020-12-09,Ireland,218,5,-5
2020-12-10,Ireland,303,15,-15
2020-12-11,Ireland,304,3,-3
2020-12-12,Ireland,249,3,-3
2020-12-13,Ireland,429,1,-1
2020-12-14,Ireland,264,2,-2
2020-12-15,Ireland,327,8,-8
2020-12-16,Ireland,421,6,-6
2020-12-17,Ireland,481,3,-3
2020-12-18,Ireland,576,6,-6
2020-12-19,Ireland,522,5,-5
2020-12-20,Ireland,766,4,-4
2020-12-21,Ireland,725,0,0
2020-12-22,Ireland,961,13,-13
2020-12-23,Ireland,927,13,-13
2020-12-24,Ireland,918,8,-8
2020-12-25,Ireland,1025,2,-2
2020-12-26,Ireland,1296,6,-6
2020-12-27,Ireland,735,4,-4
2020-12-28,Ireland,765,1,-1
2020-12-29,Ireland,1545,8,-8
2020-12-30,Ireland,1718,13,-13
2020-12-31,Ireland,1622,11,-11
2021-01-01,Ireland,1753,11,-11
2021-01-02,Ireland,3394,4,-4
2021-01-03,Ireland,4961,7,-7
2021-01-04,Ireland,6110,6,-6
2021-01-05,Ireland,5325,17,-17
2021-01-06,Ireland,7832,17,-17
2021-01-07,Ireland,6503,8,-8
2021-01-08,Ireland,8227,20,-20
2021-01-09,Ireland,4843,9,-9
2021-01-10,Ireland,6886,8,-8
2021-01-11,Ireland,4926,8,-8
2021-01-12,Ireland,3052,45,-45
2021-01-13,Ireland,3553,63,-63
2021-01-14,Ireland,3913,28,-28
2021-01-15,Ireland,3491,48,-48
2021-01-16,Ireland,3232,59,-59
2021-01-17,Ireland,2946,13,-13
2021-01-18,Ireland,2117,8,-8
2021-01-19,Ireland,1996,92,-92
2021-01-20,Ireland,2485,60,-60
2021-01-21,Ireland,2598,50,-50
2021-01-22,Ireland,2357,52,-52
2021-01-23,Ireland,1905,77,-77
2021-01-24,Ireland,1370,23,-23
2021-01-25,Ireland,1369,7,-7
2021-01-26,Ireland,928,89,-89
2021-01-27,Ireland,1331,54,-54
2021-01-28,Ireland,1463,47,-47
2021-01-29,Ireland,1247,47,-47
2021-01-30,Ireland,1411,78,-78
2021-01-31,Ireland,1244,15,-15
2021-02-01,Ireland,1006,10,-10
2021-02-02,Ireland,871,101,-101
2021-02-03,Ireland,1006,94,-94
2021-02-04,Ireland,1314,74,-74
2021-02-05,Ireland,1019,35,-35
2021-02-06,Ireland,785,53,-53
2021-02-07,Ireland,1020,12,-12
2021-02-08,Ireland,829,1,-1
2021-02-09,Ireland,543,65,-65
2021-02-10,Ireland,999,42,-42
2021-02-11,Ireland,862,52,-52
2021-02-12,Ireland,919,19,-19
2021-02-13,Ireland,1076,66,-66
2021-02-14,Ireland,786,17,-17
2021-02-15,Ireland,820,0,0
2021-02-16,Ireland,711,32,-32
2021-02-17,Ireland,638,56,-56
2021-02-18,Ireland,896,46,-46
2021-02-19,Ireland,753,27,-27
2021-02-20,Ireland,978,26,-26
2021-02-21,Ireland,679,1,-1
2021-02-22,Ireland,686,1,-1
2021-02-23,Ireland,557,44,-44
2021-02-24,Ireland,540,56,-56
2021-02-25,Ireland,638,34,-34
2021-02-26,Ireland,773,29,-29
2021-02-27,Ireland,729,13,-13
2021-02-28,Ireland,612,6,-6
2021-03-01,Ireland,681,0,0
2021-03-02,Ireland,357,14,-14
2021-03-03,Ireland,559,24,-24
2021-03-04,Ireland,460,39,-39
2021-03-05,Ireland,520,9,-9
2021-03-06,Ireland,530,14,-14
2021-03-07,Ireland,520,3,-3
2021-03-08,Ireland,432,0,0
2021-03-09,Ireland,306,30,-30
2021-03-10,Ireland,631,47,-47
2021-03-11,Ireland,591,10,-10
2021-03-12,Ireland,641,9,-9
2021-03-13,Ireland,538,16,-16
2021-03-14,Ireland,383,0,0
2021-03-15,Ireland,575,0,0
2021-03-16,Ireland,347,18,-18
2021-03-17,Ireland,552,14,-14
2021-03-18,Ireland,581,0,0
2021-03-19,Ireland,510,10,-10
2021-03-20,Ireland,525,9,-9
2021-03-21,Ireland,768,2,-2
2021-03-22,Ireland,520,1,-1
2021-03-23,Ireland,365,22,-22
2021-03-24,Ireland,680,18,-18
2021-03-25,Ireland,594,3,-3
2021-03-26,Ireland,569,20,-20
2021-03-27,Ireland,610,2,-2
2021-03-28,Ireland,604,13,-13
2021-03-29,Ireland,537,1,-1
2021-03-30,Ireland,366,14,-14
2021-03-31,Ireland,410,6,-6
2021-04-01,Ireland,746,18,-18
2021-04-02,Ireland,587,8,-8
2021-04-03,Ireland,508,2,-2
2021-04-04,Ireland,453,3,-3
2021-04-05,Ireland,318,0,0
2021-04-06,Ireland,441,9,-9
2021-04-07,Ireland,418,5,-5
2021-04-08,Ireland,398,5,-5
2021-04-09,Ireland,469,32,-32
2021-04-10,Ireland,451,14,-14
2021-04-11,Ireland,302,2,-2
2021-04-12,Ireland,385,0,0
2021-04-13,Ireland,354,18,-18
2021-04-14,Ireland,421,9,-9
2021-04-15,Ireland,297,8,-8
2021-04-16,Ireland,417,11,-11
2021-04-17,Ireland,419,4,-4
2021-04-18,Ireland,270,1,-1
2021-04-19,Ireland,403,0,0
2021-04-20,Ireland,386,11,-11
2021-04-21,Ireland,398,9,-9
2021-04-22,Ireland,615,10,-10
2021-04-23,Ireland,433,1,-1
2021-04-24,Ireland,461,5,-5
2021-04-25,Ireland,429,1,-1
2021-04-26,Ireland,436,1,-1
2021-04-27,Ireland,420,10,-10
2021-04-28,Ireland,368,12,-12
2021-04-29,Ireland,469,3,-3
2021-04-30,Ireland,544,4,-4
2021-05-01,Ireland,567,3,-3
2021-05-02,Ireland,401,0,0
2021-05-03,Ireland,452,0,0
2021-05-04,Ireland,382,2,-2
2021-05-05,Ireland,415,7,-7
2021-05-06,Ireland,387,6,-6
2021-05-07,Ireland,430,0,0
2021-05-08,Ireland,399,1,-1
2021-05-09,Ireland,506,2,-2
2021-05-10,Ireland,380,0,0
2021-05-11,Ireland,378,8,-8
2021-05-12,Ireland,446,8,-8
2021-05-13,Ireland,437,0,0
2021-05-14,Ireland,420,4,-4
2021-05-15,Ireland,461,0,0
2021-05-16,Ireland,375,0,0
2021-05-17,Ireland,379,0,0
2021-05-18,Ireland,365,0,0
2021-05-19,Ireland,526,0,0
2021-05-20,Ireland,470,0,0
2021-05-21,Ireland,533,0,0
2021-05-22,Ireland,384,0,0
2021-05-23,Ireland,447,0,0
2021-05-24,Ireland,349,0,0
2021-05-25,Ireland,353,0,0
2021-05-26,Ireland,445,0,0
2021-05-27,Ireland,432,0,0
2021-05-28,Ireland,461,0,0
2021-05-29,Ireland,456,0,0
2021-05-30,Ireland,367,0,0
2021-05-31,Ireland,370,0,0
2021-06-01,Ireland,337,0,0
2021-06-02,Ireland,407,0,0
2021-06-03,Ireland,465,0,0
2021-06-04,Ireland,517,0,0
2021-06-05,Ireland,416,0,0
2021-06-06,Ireland,313,0,0
2021-06-07,Ireland,377,0,0
2021-06-08,Ireland,239,0,0
2021-06-09,Ireland,227,0,0
2021-06-10,Ireland,398,0,0
2021-06-11,Ireland,319,0,0
2021-06-12,Ireland,431,0,0
2021-06-13,Ireland,315,0,0
2021-06-14,Ireland,202,0,0
2021-06-15,Ireland,283,0,0
2021-06-16,Ireland,287,0,0
2021-06-17,Ireland,373,38,-38
2021-06-18,Ireland,302,0,0
2021-06-19,Ireland,393,0,0
2021-06-20,Ireland,393,0,0
2021-06-21,Ireland,284,0,0
2021-06-22,Ireland,174,0,0
2021-06-23,Ireland,298,10,-10
2021-06-24,Ireland,304,0,0
2021-06-25,Ireland,380,0,0
2021-06-26,Ireland,443,0,0
2021-06-27,Ireland,340,0,0
2021-06-28,Ireland,329,0,0
2021-06-29,Ireland,342,0,0
2021-06-30,Ireland,0,9,-9
2021-07-01,Ireland,876,2,-2
2021-07-02,Ireland,512,0,0
2021-07-03,Ireland,448,0,0
2021-07-04,Ireland,562,0,0
2021-07-05,Ireland,335,0,0
2021-07-06,Ireland,397,0,0
2021-07-07,Ireland,533,6,-6
2021-07-08,Ireland,533,0,0
2021-07-09,Ireland,631,0,0
2021-07-10,Ireland,581,0,0
2021-07-11,Ireland,576,0,0
2021-07-12,Ireland,572,0,0
2021-07-13,Ireland,589,0,0
2021-07-14,Ireland,737,12,-12
2021-07-15,Ireland,994,0,0
2021-07-16,Ireland,1170,0,0
2021-07-17,Ireland,1377,0,0
2021-07-18,Ireland,1179,0,0
2021-07-19,Ireland,1071,0,0
2021-07-20,Ireland,1110,0,0
2021-07-21,Ireland,1260,8,-8
2021-07-22,Ireland,1188,0,0
2021-07-23,Ireland,1386,0,0
2021-07-24,Ireland,1345,0,0
2021-07-25,Ireland,1126,0,0
2021-07-26,Ireland,1276,0,0
2021-07-27,Ireland,1114,0,0
2021-07-28,Ireland,1301,9,-9
2021-07-29,Ireland,1361,0,0
2021-07-30,Ireland,1501,0,0
2021-07-31,Ireland,1427,0,0
2021-08-01,Ireland,1098,0,0
2021-08-02,Ireland,1352,0,0
2021-08-03,Ireland,884,0,0
2021-08-04,Ireland,1217,9,-9
2021-08-05,Ireland,1492,0,0
2021-08-06,Ireland,1781,0,0
2021-08-07,Ireland,1828,0,0
2021-08-08,Ireland,1837,0,0
2021-08-09,Ireland,1411,0,0
2021-08-10,Ireland,1509,0,0
2021-08-11,Ireland,1819,15,-15
2021-08-12,Ireland,1733,0,0
2021-08-13,Ireland,1978,0,0
2021-08-14,Ireland,2074,0,0
2021-08-15,Ireland,1758,0,0
2021-08-16,Ireland,1441,0,0
2021-08-17,Ireland,1496,0,0
2021-08-18,Ireland,1704,15,-15
2021-08-19,Ireland,1818,0,0
2021-08-20,Ireland,2098,0,0
2021-08-21,Ireland,2125,0,0
2021-08-22,Ireland,1688,0,0
2021-08-23,Ireland,1590,0,0
2021-08-24,Ireland,1571,0,0
2021-08-25,Ireland,2051,18,-18
2021-08-26,Ireland,1866,0,0
2021-08-27,Ireland,1875,0,0
2021-08-28,Ireland,1997,0,0
2021-08-29,Ireland,1706,0,0
2021-08-30,Ireland,1292,0,0
2021-08-31,Ireland,1382,0,0
2021-09-01,Ireland,1789,20,-20
2021-09-02,Ireland,0,0,0
2021-09-03,Ireland,1407,0,0
2021-09-04,Ireland,1703,0,0
2021-09-05,Ireland,1180,0,0
2021-09-06,Ireland,1136,0,0
2021-09-07,Ireland,1465,0,0
2021-09-08,Ireland,1537,43,-43
2021-09-09,Ireland,1271,0,0
2021-09-10,Ireland,1619,0,0
2021-09-11,Ireland,1466,0,0
2021-09-12,Ireland,1346,0,0
2021-09-13,Ireland,877,0,0
2021-09-14,Ireland,1176,0,0
2021-09-15,Ireland,0,24,-24
2021-09-16,Ireland,3765,0,0
2021-09-17,Ireland,1386,0,0
2021-09-18,Ireland,1456,0,0
2021-09-19,Ireland,1224,0,0
2021-09-20,Ireland,1150,0,0
2021-09-21,Ireland,1420,0,0
2021-09-22,Ireland,1429,30,-30
2021-09-23,Ireland,1354,0,0
2021-09-24,Ireland,1163,0,0
2021-09-25,Ireland,1335,0,0
2021-09-26,Ireland,1459,0,0
2021-09-27,Ireland,1044,0,0
2021-09-28,Ireland,1497,0,0
2021-09-29,Ireland,1447,40,-40
2021-09-30,Ireland,1267,0,0
2021-10-01,Ireland,1057,0,0
2021-10-02,Ireland,1586,0,0
2021-10-03,Ireland,1051,0,0
2021-10-04,Ireland,893,0,0
2021-10-05,Ireland,1124,0,0
2021-10-06,Ireland,982,31,-31
2021-10-07,Ireland,1206,0,0
2021-10-08,Ireland,2002,0,0
2021-10-09,Ireland,1940,0,0
2021-10-10,Ireland,1384,0,0
2021-10-11,Ireland,1357,0,0
2021-10-12,Ireland,1456,0,0
2020-01-22,Portugal,0,0,0
2020-01-23,Portugal,0,0,0
2020-01-24,Portugal,0,0,0
2020-01-25,Portugal,0,0,0
2020-01-26,Portugal,0,0,0
2020-01-27,Portugal,0,0,0
2020-01-28,Portugal,0,0,0
2020-01-29,Portugal,0,0,0
2020-01-30,Portugal,0,0,0
2020-01-31,Portugal,0,0,0
2020-02-01,Portugal,0,0,0
2020-02-02,Portugal,0,0,0
2020-02-03,Portugal,0,0,0
2020-02-04,Portugal,0,0,0
2020-02-05,Portugal,0,0,0
2020-02-06,Portugal,0,0,0
2020-02-07,Portugal,0,0,0
2020-02-08,Portugal,0,0,0
2020-02-09,Portugal,0,0,0
2020-02-10,Portugal,0,0,0
2020-02-11,Portugal,0,0,0
2020-02-12,Portugal,0,0,0
2020-02-13,Portugal,0,0,0
2020-02-14,Portugal,0,0,0
2020-02-15,Portugal,0,0,0
2020-02-16,Portugal,0,0,0
2020-02-17,Portugal,0,0,0
2020-02-18,Portugal,0,0,0
2020-02-19,Portugal,0,0,0
2020-02-20,Portugal,0,0,0
2020-02-21,Portugal,0,0,0
2020-02-22,Portugal,0,0,0
2020-02-23,Portugal,0,0,0
2020-02-24,Portugal,0,0,0
2020-02-25,Portugal,0,0,0
2020-02-26,Portugal,0,0,0
2020-02-27,Portugal,0,0,0
2020-02-28,Portugal,0,0,0
2020-02-29,Portugal,0,0,0
2020-03-01,Portugal,0,0,0
2020-03-02,Portugal,2,0,0
2020-03-03,Portugal,0,0,0
2020-03-04,Portugal,3,0,0
2020-03-05,Portugal,3,0,0
2020-03-06,Portugal,5,0,0
2020-03-07,Portugal,7,0,0
2020-03-08,Portugal,10,0,0
2020-03-09,Portugal,0,0,0
2020-03-10,Portugal,11,0,0
2020-03-11,Portugal,18,0,0
2020-03-12,Portugal,0,0,0
2020-03-13,Portugal,53,0,0
2020-03-14,Portugal,57,0,0
2020-03-15,Portugal,76,0,0
2020-03-16,Portugal,86,0,0
2020-03-17,Portugal,117,1,-1
2020-03-18,Portugal,0,1,-1
2020-03-19,Portugal,337,1,-1
2020-03-20,Portugal,235,3,-3
2020-03-21,Portugal,260,6,-6
2020-03-22,Portugal,320,2,-2
2020-03-23,Portugal,460,9,-9
2020-03-24,Portugal,302,10,-10
2020-03-25,Portugal,633,10,-10
2020-03-26,Portugal,549,17,-17
2020-03-27,Portugal,724,16,-16
2020-03-28,Portugal,902,24,-24
2020-03-29,Portugal,792,19,-19
2020-03-30,Portugal,446,21,-21
2020-03-31,Portugal,1035,20,-20
2020-04-01,Portugal,808,27,-27
2020-04-02,Portugal,783,22,-22
2020-04-03,Portugal,852,37,-37
2020-04-04,Portugal,638,20,-20
2020-04-05,Portugal,754,29,-29
2020-04-06,Portugal,452,16,-16
2020-04-07,Portugal,712,34,-34
2020-04-08,Portugal,699,35,-35
2020-04-09,Portugal,815,29,-29
2020-04-10,Portugal,1516,26,-26
2020-04-11,Portugal,515,35,-35
2020-04-12,Portugal,598,34,-34
2020-04-13,Portugal,349,31,-31
2020-04-14,Portugal,514,32,-32
2020-04-15,Portugal,643,32,-32
2020-04-16,Portugal,750,30,-30
2020-04-17,Portugal,181,28,-28
2020-04-18,Portugal,663,30,-30
2020-04-19,Portugal,521,27,-27
2020-04-20,Portugal,657,21,-21
2020-04-21,Portugal,516,27,-27
2020-04-22,Portugal,603,23,-23
2020-04-23,Portugal,371,35,-35
2020-04-24,Portugal,444,34,-34
2020-04-25,Portugal,595,26,-26
2020-04-26,Portugal,472,23,-23
2020-04-27,Portugal,163,25,-25
2020-04-28,Portugal,295,20,-20
2020-04-29,Portugal,183,25,-25
2020-04-30,Portugal,540,16,-16
2020-05-01,Portugal,306,18,-18
2020-05-02,Portugal,0,16,-16
2020-05-03,Portugal,92,20,-20
2020-05-04,Portugal,242,20,-20
2020-05-05,Portugal,178,11,-11
2020-05-06,Portugal,480,15,-15
2020-05-07,Portugal,533,16,-16
2020-05-08,Portugal,553,9,-9
2020-05-09,Portugal,138,12,-12
2020-05-10,Portugal,175,9,-9
2020-05-11,Portugal,98,9,-9
2020-05-12,Portugal,234,19,-19
2020-05-13,Portugal,219,12,-12
2020-05-14,Portugal,187,9,-9
2020-05-15,Portugal,264,6,-6
2020-05-16,Portugal,227,13,-13
2020-05-17,Portugal,226,15,-15
2020-05-18,Portugal,173,13,-13
2020-05-19,Portugal,223,16,-16
2020-05-20,Portugal,228,16,-16
2020-05-21,Portugal,252,14,-14
