date,country,daily deaths
8/31/20,Uruguay,0
9/1/20,Uruguay,0
9/2/20,Uruguay,0
9/3/20,Uruguay,0
9/4/20,Uruguay,1
9/5/20,Uruguay,0
9/6/20,Uruguay,0
9/7/20,Uruguay,0
9/8/20,Uruguay,0
9/9/20,Uruguay,0
9/10/20,Uruguay,0
9/11/20,Uruguay,0
9/12/20,Uruguay,0
9/13/20,Uruguay,0
9/14/20,Uruguay,0
9/15/20,Uruguay,0
9/16/20,Uruguay,0
9/17/20,Uruguay,1
9/18/20,Uruguay,0
9/19/20,Uruguay,0
9/20/20,Uruguay,0
9/21/20,Uruguay,0
9/22/20,Uruguay,0
9/23/20,Uruguay,1
9/24/20,Uruguay,0
9/25/20,Uruguay,0
9/26/20,Uruguay,0
9/27/20,Uruguay,0
9/28/20,Uruguay,0
9/29/20,Uruguay,1
9/30/20,Uruguay,0
10/1/20,Uruguay,0
10/2/20,Uruguay,0
10/3/20,Uruguay,0
10/4/20,Uruguay,0
10/5/20,Uruguay,0
10/6/20,Uruguay,1
10/7/20,Uruguay,0
10/8/20,Uruguay,0
10/9/20,Uruguay,0
10/10/20,Uruguay,1
10/11/20,Uruguay,0
10/12/20,Uruguay,1
10/13/20,Uruguay,0
10/14/20,Uruguay,0
10/15/20,Uruguay,0
10/16/20,Uruguay,0
10/17/20,Uruguay,0
10/18/20,Uruguay,0
10/19/20,Uruguay,0
10/20/20,Uruguay,1
10/21/20,Uruguay,1
10/22/20,Uruguay,0
10/23/20,Uruguay,0
10/24/20,Uruguay,0
10/25/20,Uruguay,0
10/26/20,Uruguay,1
10/27/20,Uruguay,0
10/28/20,Uruguay,1
10/29/20,Uruguay,2
10/30/20,Uruguay,1
10/31/20,Uruguay,0
11/1/20,Uruguay,1
11/2/20,Uruguay,1
11/3/20,Uruguay,1
11/4/20,Uruguay,0
11/5/20,Uruguay,0
11/6/20,Uruguay,0
11/7/20,Uruguay,0
11/8/20,Uruguay,1
11/9/20,Uruguay,0
11/10/20,Uruguay,0
11/11/20,Uruguay,1
11/12/20,Uruguay,0
11/13/20,Uruguay,1
11/14/20,Uruguay,0
11/15/20,Uruguay,1
11/16/20,Uruguay,2
11/17/20,Uruguay,1
11/18/20,Uruguay,0
11/19/20,Uruguay,1
11/20/20,Uruguay,0
11/21/20,Uruguay,0
11/22/20,Uruguay,2
11/23/20,Uruguay,0
11/24/20,Uruguay,1
11/25/20,Uruguay,1
11/26/20,Uruguay,1
11/27/20,Uruguay,0
11/28/20,Uruguay,1
11/29/20,Uruguay,1
11/30/20,Uruguay,1
12/1/20,Uruguay,1
12/2/20,Uruguay,2
12/3/20,Uruguay,0
12/4/20,Uruguay,0
12/5/20,Uruguay,1
12/6/20,Uruguay,1
12/7/20,Uruguay,1
12/8/20,Uruguay,3
12/9/20,Uruguay,1
12/10/20,Uruguay,3
12/11/20,Uruguay,0
12/12/20,Uruguay,1
12/13/20,Uruguay,1
12/14/20,Uruguay,3
12/15/20,Uruguay,3
12/16/20,Uruguay,4
12/17/20,Uruguay,3
12/18/20,Uruguay,4
12/19/20,Uruguay,5
12/20/20,Uruguay,5
12/21/20,Uruguay,0
12/22/20,Uruguay,1
12/23/20,Uruguay,8
12/24/20,Uruguay,7
12/25/20,Uruguay,8
12/26/20,Uruguay,4
12/27/20,Uruguay,11
12/28/20,Uruguay,2
12/29/20,Uruguay,8
12/30/20,Uruguay,6
12/31/20,Uruguay,7
1/1/21,Uruguay,12
1/2/21,Uruguay,8
1/3/21,Uruguay,3
1/4/21,Uruguay,7
1/5/21,Uruguay,6
1/6/21,Uruguay,4
1/7/21,Uruguay,10
1/8/21,Uruguay,9
1/9/21,Uruguay,8
1/10/21,Uruguay,8
1/11/21,Uruguay,6
1/12/21,Uruguay,7
1/13/21,Uruguay,6
1/14/21,Uruguay,5
1/15/21,Uruguay,11
1/16/21,Uruguay,7
1/17/21,Uruguay,13
1/18/21,Uruguay,8
1/19/21,Uruguay,11
1/20/21,Uruguay,6
1/21/21,Uruguay,11
1/22/21,Uruguay,17
1/23/21,Uruguay,3
1/24/21,Uruguay,9
1/25/21,Uruguay,14
1/26/21,Uruguay,11
1/27/21,Uruguay,6
1/28/21,Uruguay,8
1/29/21,Uruguay,10
1/30/21,Uruguay,6
1/31/21,Uruguay,5
2/1/21,Uruguay,8
2/2/21,Uruguay,9
2/3/21,Uruguay,11
2/4/21,Uruguay,12
2/5/21,Uruguay,2
2/6/21,Uruguay,3
2/7/21,Uruguay,9
2/8/21,Uruguay,7
2/9/21,Uruguay,9
2/10/21,Uruguay,10
2/11/21,Uruguay,8
2/12/21,Uruguay,3
2/13/21,Uruguay,6
2/14/21,Uruguay,2
2/15/21,Uruguay,6
2/16/21,Uruguay,5
2/17/21,Uruguay,7
2/18/21,Uruguay,5
2/19/21,Uruguay,5
2/20/21,Uruguay,6
2/21/21,Uruguay,5
2/22/21,Uruguay,9
2/23/21,Uruguay,5
2/24/21,Uruguay,3
2/25/21,Uruguay,4
2/26/21,Uruguay,6
2/27/21,Uruguay,2
2/28/21,Uruguay,5
3/1/21,Uruguay,3
3/2/21,Uruguay,6
3/3/21,Uruguay,7
3/4/21,Uruguay,7
3/5/21,Uruguay,6
3/6/21,Uruguay,8
3/7/21,Uruguay,6
3/8/21,Uruguay,7
3/9/21,Uruguay,8
3/10/21,Uruguay,12
3/11/21,Uruguay,5
3/12/21,Uruguay,6
3/13/21,Uruguay,9
3/14/21,Uruguay,14
3/15/21,Uruguay,5
3/16/21,Uruguay,8
3/17/21,Uruguay,15
3/18/21,Uruguay,9
3/19/21,Uruguay,11
3/20/21,Uruguay,16
3/21/21,Uruguay,16
3/22/21,Uruguay,19
3/23/21,Uruguay,16
3/24/21,Uruguay,16
3/25/21,Uruguay,13
3/26/21,Uruguay,19
3/27/21,Uruguay,26
3/28/21,Uruguay,14
3/29/21,Uruguay,13
3/30/21,Uruguay,25
3/31/21,Uruguay,21
4/1/21,Uruguay,35
4/2/21,Uruguay,32
4/3/21,Uruguay,30
4/4/21,Uruguay,30
4/5/21,Uruguay,45
4/6/21,Uruguay,45
4/7/21,Uruguay,40
4/8/21,Uruguay,44
4/9/21,Uruguay,88
4/10/21,Uruguay,51
4/11/21,Uruguay,48
4/12/21,Uruguay,71
4/13/21,Uruguay,62
4/14/21,Uruguay,52
4/15/21,Uruguay,79
4/16/21,Uruguay,62
4/17/21,Uruguay,60
4/18/21,Uruguay,60
4/19/21,Uruguay,63
4/20/21,Uruguay,51
4/21/21,Uruguay,61
4/22/21,Uruguay,77
4/23/21,Uruguay,67
4/24/21,Uruguay,56
4/25/21,Uruguay,43
4/26/21,Uruguay,65
4/27/21,Uruguay,61
4/28/21,Uruguay,45
4/29/21,Uruguay,66
4/30/21,Uruguay,53
5/1/21,Uruguay,53
5/2/21,Uruguay,55
5/3/21,Uruguay,72
5/4/21,Uruguay,65
5/5/21,Uruguay,57
5/6/21,Uruguay,54
5/7/21,Uruguay,60
5/8/21,Uruguay,50
5/9/21,Uruguay,40
5/10/21,Uruguay,49
5/11/21,Uruguay,37
5/12/21,Uruguay,44
5/13/21,Uruguay,66
5/14/21,Uruguay,51
5/15/21,Uruguay,50
5/16/21,Uruguay,40
5/17/21,Uruguay,62
5/18/21,Uruguay,57
5/19/21,Uruguay,60
5/20/21,Uruguay,53
5/21/21,Uruguay,69
5/22/21,Uruguay,51
5/23/21,Uruguay,60
5/24/21,Uruguay,51
5/25/21,Uruguay,51
5/26/21,Uruguay,49
5/27/21,Uruguay,44
5/28/21,Uruguay,52
5/29/21,Uruguay,58
5/30/21,Uruguay,37
5/31/21,Uruguay,63
6/1/21,Uruguay,66
6/2/21,Uruguay,52
6/3/21,Uruguay,66
6/4/21,Uruguay,56
6/5/21,Uruguay,67
6/6/21,Uruguay,57
6/7/21,Uruguay,52
6/8/21,Uruguay,57
6/9/21,Uruguay,67
6/10/21,Uruguay,46
6/11/21,Uruguay,44
6/12/21,Uruguay,50
6/13/21,Uruguay,39
6/14/21,Uruguay,41
6/15/21,Uruguay,53
6/16/21,Uruguay,31
6/17/21,Uruguay,32
6/18/21,Uruguay,55
6/19/21,Uruguay,34
6/20/21,Uruguay,30
6/21/21,Uruguay,45
6/22/21,Uruguay,34
6/23/21,Uruguay,24
6/24/21,Uruguay,39
6/25/21,Uruguay,34
6/26/21,Uruguay,27
6/27/21,Uruguay,20
6/28/21,Uruguay,30
6/29/21,Uruguay,34
6/30/21,Uruguay,35
7/1/21,Uruguay,26
7/2/21,Uruguay,23
7/3/21,Uruguay,21
7/4/21,Uruguay,26
7/5/21,Uruguay,22
7/6/21,Uruguay,24
7/7/21,Uruguay,23
7/8/21,Uruguay,14
7/9/21,Uruguay,18
7/10/21,Uruguay,17
7/11/21,Uruguay,8
7/12/21,Uruguay,18
7/13/21,Uruguay,16
7/14/21,Uruguay,5
7/15/21,Uruguay,11
7/16/21,Uruguay,6
7/17/21,Uruguay,8
7/18/21,Uruguay,4
7/19/21,Uruguay,6
7/20/21,Uruguay,7
7/21/21,Uruguay,9
7/22/21,Uruguay,8
7/23/21,Uruguay,6
7/24/21,Uruguay,8
7/25/21,Uruguay,4
7/26/21,Uruguay,5
7/27/21,Uruguay,5
7/28/21,Uruguay,9
7/29/21,Uruguay,3
7/30/21,Uruguay,6
7/31/21,Uruguay,5
8/1/21,Uruguay,2
8/2/21,Uruguay,6
8/3/21,Uruguay,4
8/4/21,Uruguay,3
8/5/21,Uruguay,3
8/6/21,Uruguay,4
8/7/21,Uruguay,0
8/8/21,Uruguay,0
8/9/21,Uruguay,3
8/10/21,Uruguay,1
8/11/21,Uruguay,1
8/12/21,Uruguay,5
8/13/21,Uruguay,2
8/14/21,Uruguay,3
8/15/21,Uruguay,2
8/16/21,Uruguay,1
8/17/21,Uruguay,3
8/18/21,Uruguay,5
8/19/21,Uruguay,1
8/20/21,Uruguay,2
8/21/21,Uruguay,1
8/22/21,Uruguay,0
8/23/21,Uruguay,0
8/24/21,Uruguay,4
8/25/21,Uruguay,2
8/26/21,Uruguay,3
8/27/21,Uruguay,1
8/28/21,Uruguay,1
8/29/21,Uruguay,2
8/30/21,Uruguay,0
8/31/21,Uruguay,3
9/1/21,Uruguay,2
9/2/21,Uruguay,0
9/3/21,Uruguay,0
9/4/21,Uruguay,0
9/5/21,Uruguay,0
9/6/21,Uruguay,0
9/7/21,Uruguay,3
9/8/21,Uruguay,0
9/9/21,Uruguay,0
9/10/21,Uruguay,0
9/11/21,Uruguay,2
9/12/21,Uruguay,1
9/13/21,Uruguay,1
9/14/21,Uruguay,3
9/15/21,Uruguay,1
9/16/21,Uruguay,1
9/17/21,Uruguay,0
9/18/21,Uruguay,2
9/19/21,Uruguay,0
9/20/21,Uruguay,0
9/21/21,Uruguay,1
9/22/21,Uruguay,0
9/23/21,Uruguay,0
9/24/21,Uruguay,2
9/25/21,Uruguay,1
9/26/21,Uruguay,0
9/27/21,Uruguay,1
9/28/21,Uruguay,0
9/29/21,Uruguay,1
9/30/21,Uruguay,1
10/1/21,Uruguay,1
10/2/21,Uruguay,1
10/3/21,Uruguay,0
10/4/21,Uruguay,1
10/5/21,Uruguay,1
10/6/21,Uruguay,3
10/7/21,Uruguay,0
10/8/21,Uruguay,0
10/9/21,Uruguay,1
10/10/21,Uruguay,1
10/11/21,Uruguay,0
10/12/21,Uruguay,0
